Sample	logFC	pval	pval_corr	log_pval
CNIH2	2.789928667039449	0.00013706354904673032	1.0	-0.0
COL11A2	2.783662160038168	0.07791704679867692	1.0	-0.0
MYT1L	2.7805747024710876	0.056430701299473654	1.0	-0.0
ASPM	2.7805474641800396	1.790762147530565e-22	3.67643468888025e-18	17.434573144777474
SOX2	2.7802839802943025	8.175578952680521e-05	1.0	-0.0
MDGA2	2.7787586785891736	0.0012687339886549704	1.0	-0.0
RAD54L	2.7777620094443716	3.3424390751485384e-21	6.862027421279949e-17	16.16354755079649
PKMYT1	2.777415107611402	1.1111871426023816e-21	2.2812672037626893e-17	16.641823843034068
GCG	2.7746520782947606	0.5666142060114143	1.0	-0.0
DGKK	2.7746090282063385	0.1317520659100612	1.0	-0.0
CCNE1	2.773364638570756	2.535955173777277e-06	0.0520631597176475	1.2834694780574223
CRB1	2.769821445160662	0.011450102930236005	1.0	-0.0
SLC6A2	2.765637807314695	0.1282735065926885	1.0	-0.0
KIF20A	2.765306203856351	5.342887630166463e-25	1.096894830473175e-20	19.95983501028738
CENPF	2.7650647950905816	1.159881397026954e-24	2.3812365080963367e-20	19.623197467652606
ITIH5L	2.7639110925529056	0.20553231501841213	1.0	-0.0
CALCA	2.762485503917457	0.5158238414216962	1.0	-0.0
EN1	2.7624440551795524	0.0070618094121103585	1.0	-0.0
CDC45	2.7535923307222987	2.1145655358651518e-20	4.341203045131157e-16	15.362389901026582
LOC154822	2.7467262258827594	0.4281097768491645	1.0	-0.0
PAGE2B	2.7425343970050147	0.4214044700233782	1.0	-0.0
RBPJL	2.7420354501006248	0.4888279017733702	1.0	-0.0
BAALC	2.741238101817445	0.0023912381656423366	1.0	-0.0
MCM10	2.7407080341354257	5.980989109140798e-22	1.2278970641066058e-17	16.91083803902893
SOX8	2.739057658699118	0.024546383863735165	1.0	-0.0
FAM71E2	2.737788444078171	0.14893003124297954	1.0	-0.0
CTCFL	2.737119534998068	0.038662295881086134	1.0	-0.0
CTNNA2	2.7361141225678676	0.0017838680277145874	1.0	-0.0
TNNI3	2.7350968708040235	0.019763581486074197	1.0	-0.0
SYT4	2.732736531197787	0.07493993804095782	1.0	-0.0
SCGB1D4	2.7318940558115115	0.7070136607777979	1.0	-0.0
POLQ	2.7289575657425056	4.469647397735235e-18	9.176186107550438e-14	13.037337786839291
EN2	2.7289379197288497	0.006495959348153948	1.0	-0.0
C2orf85	2.7286008440367344	0.06547050053558354	1.0	-0.0
MELK	2.7275658552519966	2.646934922484468e-23	5.434157395860613e-19	18.264867786756593
C14orf23	2.726785459060461	0.05000650884616299	1.0	-0.0
HES6	2.7192281338745925	3.768395893476766e-05	0.7736516769307801	0.11145452876953517
LEMD1	2.7162165092859962	0.010240255591359049	1.0	-0.0
PRDM7	2.706776321667167	0.280813019395994	1.0	-0.0
NTSR2	2.7051989185959964	0.0797278836523799	1.0	-0.0
CTRL	2.703682490417287	0.39141231570611645	1.0	-0.0
DCX	2.700172357630623	0.06027812463751	1.0	-0.0
SYCP3	2.699156840185667	0.19728565130181236	1.0	-0.0
SMEK3P	2.6989923852433866	0.053558067447710196	1.0	-0.0
HORMAD1	2.697524123066181	0.0004660125972510386	1.0	-0.0
IGLON5	2.69662439922522	0.00039096494049530874	1.0	-0.0
SLC38A8	2.6961732322626872	0.4669410680853344	1.0	-0.0
LASS1	2.695980624897312	0.00046239339906705145	1.0	-0.0
NCRNA00176	2.6947988002790177	0.0009796458154252864	1.0	-0.0
CDCA2	2.6927199076006154	4.120068936676002e-19	8.458501526995832e-15	14.072706567953672
CALY	2.691415767997385	0.30689409448789756	1.0	-0.0
JPH3	2.69123789331781	0.004002332667963913	1.0	-0.0
UCN2	2.6912319491958976	0.045493605834071145	1.0	-0.0
PSG3	2.6903478436544366	0.7414348430785055	1.0	-0.0
TRIM9	2.6840102931131806	0.000849215074355303	1.0	-0.0
TMEM215	2.6807077980062095	0.07777718421690294	1.0	-0.0
C20orf186	2.678753779302659	0.5074909433644395	1.0	-0.0
PPY	2.677429010887142	0.5340903768027877	1.0	-0.0
CD1B	2.676398060158632	0.4330825785681658	1.0	-0.0
OLIG2	2.6762009208060373	0.030237451338174293	1.0	-0.0
TDRD12	2.6753215258371514	0.05461045452707178	1.0	-0.0
NTRK1	2.6751295368695196	0.2582058926469637	1.0	-0.0
VWA5B2	2.674990580700495	0.1948077901575639	1.0	-0.0
SVOP	2.674059088927977	0.04467873184959127	1.0	-0.0
CEP55	2.6725083533524137	1.3368576497441659e-22	2.7445687549247726e-18	17.561525885119053
C16orf59	2.6696810183378377	8.855370574773639e-24	1.818007579001028e-19	18.740404310601694
LRRTM3	2.667537483912112	0.014165959767621304	1.0	-0.0
CDCA3	2.66740349385089	1.0857320999647798e-20	2.229008001227693e-16	15.651888372577277
LOC100131551	2.6657664784592185	0.025390348505978686	1.0	-0.0
FAM5B	2.665342406836685	0.008065639655198319	1.0	-0.0
EME1	2.6652947710934995	1.801834800889051e-26	3.6991668462252216e-22	21.431896079941488
ETV4	2.6618366224197976	3.5341006026656446e-10	7.255508537272569e-06	5.139332142538265
GPR50	2.659111542383733	0.08407566649208427	1.0	-0.0
DLGAP5	2.6588894897361994	6.4214848775342334e-21	1.3183308453577782e-16	15.87997558649285
NRSN1	2.6576523503181892	0.03612436086439318	1.0	-0.0
SKA3	2.6570426912261214	7.906200544088066e-21	1.62314297170128e-16	15.789643224421317
GTSE1	2.6515140051828823	2.269612684422358e-25	4.6595148411191015e-21	20.331659300647726
HDGFL1	2.649984818536621	0.3068867900238786	1.0	-0.0
TUBB3	2.6496277890445707	2.2622234543840905e-13	4.644344751850538e-09	8.333075549857421
CALHM3	2.6457608314732752	0.14113988458194687	1.0	-0.0
CDC6	2.645517055811329	1.778748659641607e-13	3.651770998244219e-09	8.43749646479524
CRH	2.6435721368089866	0.5557846699226265	1.0	-0.0
BUB1	2.6402459711212716	5.068187894775705e-28	1.0404989747974524e-23	22.98275834336204
INS	2.640208265223981	0.5387516445147367	1.0	-0.0
TRIP13	2.639289470659069	2.5740311080443875e-12	5.2844858648151274e-08	7.276997259432298
CUZD1	2.636927914526235	0.40212899521591505	1.0	-0.0
PLK1	2.635614507917923	1.0016429870062006e-24	2.0563730523237297e-20	19.686898095966153
TTK	2.6287522880912073	7.63286723123559e-22	1.5670276425726668e-17	16.804923342452348
IAPP	2.6270308877668302	0.5131710706183454	1.0	-0.0
FOXI3	2.626643378127633	0.009311505186175241	1.0	-0.0
DMRT1	2.6237413051161314	0.10220819563812984	1.0	-0.0
GABRA1	2.6200917039608616	0.20982730448322992	1.0	-0.0
HTR1D	2.6199312088256232	0.00029983101402272295	1.0	-0.0
SLC30A8	2.619129118012258	0.2900638358357348	1.0	-0.0
FAM19A3	2.6158296233812988	0.43123650979213757	1.0	-0.0
OLIG1	2.6103139099670853	0.031657071178712665	1.0	-0.0
PSG1	2.61017390116417	0.17676198292124795	1.0	-0.0
IGFL3	2.609727357620052	0.16950966749593216	1.0	-0.0
CAMKV	2.606051239802558	0.08287964853919684	1.0	-0.0
RGS20	2.6055005654317966	0.0007863863307425403	1.0	-0.0
SLC17A6	2.604289083619532	0.22597741653037912	1.0	-0.0
CADPS	2.6027023608036473	0.0006121621831519326	1.0	-0.0
FTHL17	2.601760343995678	0.15038483120208243	1.0	-0.0
MGC16025	2.5995418875061977	0.0912141161659392	1.0	-0.0
ORC6L	2.5989901851428696	2.224447431691308e-24	4.566790577262255e-20	19.340388903703875
SPTA1	2.5961168366087244	0.26238149981763204	1.0	-0.0
LRRC15	2.5958268038221126	0.0002444320832487344	1.0	-0.0
CTNND2	2.5944457211872445	0.002367603814461139	1.0	-0.0
CDC20	2.590157698043784	9.211438012425275e-20	1.891108223950909e-15	14.723283616728848
GPRIN1	2.5881216631868273	1.2459822212010868e-14	2.558001500125831e-10	9.592099205167694
CDCA5	2.5834801670655594	4.013214719552396e-24	8.239129819241069e-20	19.08411865415944
SKA1	2.5830170283956377	1.8845822461315705e-22	3.869047351308114e-18	17.412395955136343
BUB1B	2.5824758235973064	6.383611245568676e-25	1.3105553887152492e-20	19.882544619505584
AURKB	2.580681028267846	2.2615952174726875e-17	4.643054981471428e-13	12.33319617353644
CDH18	2.5776674088489857	0.008363389686120415	1.0	-0.0
SALL4	2.5765622197421596	0.003081122347715954	1.0	-0.0
OTOR	2.5763431211141645	0.5654323160865633	1.0	-0.0
C2CD4A	2.5757148230548914	0.0018884546499650476	1.0	-0.0
L1TD1	2.566675519248771	0.1705847970734306	1.0	-0.0
KIAA1409	2.563532477176816	0.007602626508351405	1.0	-0.0
FAM72D	2.5614039399846806	2.816713463517886e-21	5.78271274060222e-17	16.237868380974966
CDSN	2.5590285436981173	0.09231296896881563	1.0	-0.0
SLC6A17	2.5579356727687674	0.06294296977702973	1.0	-0.0
PAX1	2.5549134363350774	0.31809663360929413	1.0	-0.0
LRTM2	2.552988162296829	0.05438006182833189	1.0	-0.0
PCSK2	2.552973187488167	0.03460230210955421	1.0	-0.0
CACNG3	2.5463753316602746	0.31026826704071053	1.0	-0.0
PDX1	2.54055189795126	0.0007465785451990732	1.0	-0.0
DTL	2.5396269279406596	1.7219402764105828e-25	3.5351433874709266e-21	20.45159296627317
KLRC2	2.538914718616392	0.08163801168568931	1.0	-0.0
UBE2T	2.5377103877178833	2.173934484145413e-25	4.4630874959505324e-21	20.350364599012927
FAM181B	2.5372868212240007	0.009387303309714918	1.0	-0.0
TMEM59L	2.5307694566942196	0.0037311843937110145	1.0	-0.0
ERCC6L	2.5296951001369274	1.2859280866935906e-13	2.6400103619819415e-09	8.578394368530644
GDF1	2.525144312278216	0.012460559520874022	1.0	-0.0
CBX2	2.521900214281936	4.962241673339864e-13	1.018748215536674e-08	7.991933138971726
LRRTM1	2.519663062914712	0.13894944709307824	1.0	-0.0
GP2	2.5180683317399977	0.39823308355182885	1.0	-0.0
CGB1	2.5170162037858654	0.5444767541535449	1.0	-0.0
CPNE7	2.515210397788403	7.880162353849007e-06	0.16177973312452013	0.7910758853410726
IGF2AS	2.5147171958895544	0.07378434931785152	1.0	-0.0
DAZ3	2.5142678107286245	0.26068754592279164	1.0	-0.0
CKAP2L	2.5132204585115465	2.679274148093886e-23	5.500549826036748e-19	18.259593896964116
SNCB	2.510450640321901	0.08311302515887076	1.0	-0.0
SPDYC	2.5082653429460575	0.5212966577396596	1.0	-0.0
PLA2G2F	2.506304268441381	0.15507202054078023	1.0	-0.0
HILS1	2.5032501729243473	0.01302715508581228	1.0	-0.0
SERPINI2	2.5030817612150624	0.43535767594784824	1.0	-0.0
SGOL1	2.502655410561057	6.87106936338568e-23	1.4106305403030802e-18	17.85058671786734
CENPI	2.5002142821839	9.247391417377641e-23	1.89848945798763e-18	17.721591810086213
SNTG1	2.499494485431512	0.004663843462608741	1.0	-0.0
LPPR5	2.4947257901116693	0.0009933988822566756	1.0	-0.0
KCNK16	2.491566575737675	0.5597221616456147	1.0	-0.0
TUBA3E	2.489692118628593	0.23356631519486515	1.0	-0.0
TM7SF4	2.484691591153088	0.05646519764397661	1.0	-0.0
NCAPG	2.4787843241714658	1.0602706877642961e-26	2.1767357219801e-22	21.662194295558283
CALCB	2.475006533850425	0.4120574405977109	1.0	-0.0
KCNC1	2.4729713532367654	0.007962973578744276	1.0	-0.0
CASP14	2.466335054836442	0.1668043522360862	1.0	-0.0
SPC24	2.4661501964082837	8.233154636474234e-16	1.6902666468681603e-11	10.772044778150383
GAD2	2.4644954306913442	0.06688977268637648	1.0	-0.0
NCAPH	2.4618269529887638	1.1608023710913473e-26	2.383127267850536e-22	21.622852764095285
CCNB2	2.459084854534364	2.4577325364278504e-22	5.045724897286377e-18	17.297076431750956
SLC12A5	2.4498413295193475	0.17247574447952113	1.0	-0.0
LINGO1	2.4479476151952797	8.348449007468155e-07	0.017139365812332122	1.7660052518002294
LIM2	2.4468120511635076	0.2734712702970907	1.0	-0.0
PSORS1C2	2.4452430455928518	0.18709894329015614	1.0	-0.0
SLC6A15	2.4375351704821897	0.0038194849008223513	1.0	-0.0
FAM72B	2.4368759506359297	7.494997743675708e-23	1.5387230367766229e-18	17.81283954418685
CCDC140	2.435246105413896	0.20941511509729938	1.0	-0.0
LOC286467	2.4351677221259798	4.93209133903063e-06	0.10125583519029883	0.9945799397881006
CXorf48	2.433243119607287	0.08461203864100687	1.0	-0.0
HAPLN1	2.431858844321127	0.17550273174757772	1.0	-0.0
EPR1	2.4296042332637633	1.35231434334065e-19	2.7763013468783543e-15	14.556533396220248
DGCR9	2.427461508637573	2.1791394099184075e-06	0.044737732085624905	1.3493260356096
PBK	2.4257874910908575	1.891515333065385e-20	3.8832809787832353e-16	15.4108011844938
FABP7	2.425748279246603	0.29781419126577063	1.0	-0.0
KLK14	2.424765497453641	0.18183974204001158	1.0	-0.0
MMP11	2.423385429348393	3.268337641284703e-06	0.06709897177557496	1.1732841349072436
SEMA5B	2.4225551810132737	0.00045025684582451634	1.0	-0.0
E2F1	2.4224105956317112	1.6505455375109564e-24	3.388569988509994e-20	19.46998353988679
CILP2	2.42029507292753	5.047303660507667e-05	1.0	-0.0
NKAIN1	2.4185298649834923	0.0022097271873055984	1.0	-0.0
SYT2	2.4159730749293544	0.0221391219174857	1.0	-0.0
C15orf42	2.4148196604329506	3.996087565782778e-16	8.203967772552043e-12	11.085976054328817
BAI1	2.411794308201208	0.011563929870098954	1.0	-0.0
CDT1	2.4086899224714724	7.430496023065498e-21	1.5254808335353466e-16	15.816593244555254
NKX2-4	2.4085688043046463	0.2583500454832309	1.0	-0.0
FAM163A	2.40641509758232	0.09902891004756438	1.0	-0.0
PIF1	2.4048127702036135	5.002511202545777e-09	0.00010270155498826481	3.9884229807677625
C2orf48	2.4035430481580837	6.387096407298615e-10	1.3112708924184056e-05	4.8823075791493915
NOTUM	2.4015706425143613	0.24769729034303767	1.0	-0.0
FAM69C	2.3970290648995105	0.0029601460417036686	1.0	-0.0
HAGHL	2.3967776657268356	2.752273685094018e-06	0.05650417875498019	1.2479194328332959
RET	2.395373249196158	0.06678359761533884	1.0	-0.0
VAX2	2.393318040796406	0.0012381893417677153	1.0	-0.0
CTHRC1	2.3916051298343834	7.313225056160386e-11	1.5014051040297273e-06	5.823502112082143
KIFC1	2.389880521233599	1.8494224267874933e-24	3.796864242194724e-20	19.420574930887526
CYP2W1	2.387994087634282	0.07423672660359897	1.0	-0.0
RECQL4	2.384814492847104	3.6468109264106567e-19	7.486902831921079e-15	14.125697803286323
LOC254559	2.383047690015423	0.00014825707248174893	1.0	-0.0
CT45A4	2.3822631267740193	0.1390393331499528	1.0	-0.0
FAM71F1	2.3800522200159766	0.3954610709686336	1.0	-0.0
SOX14	2.3776961878348297	0.2686182565218823	1.0	-0.0
SPC25	2.3771925354883425	4.1058051156054914e-27	8.429217902338074e-23	22.074212719142274
DRD2	2.376651510545811	0.16046650874118146	1.0	-0.0
FGF17	2.3765436464752847	0.35871598372708935	1.0	-0.0
IL12RB2	2.372937922204869	0.00035921076546303773	1.0	-0.0
PAX7	2.3694643328305682	0.2391170192108067	1.0	-0.0
KIAA0101	2.369187430531678	1.851378466229277e-19	3.800879991168706e-15	14.42011584257685
CST9	2.3680729726244802	0.44308034915396044	1.0	-0.0
TRIM60	2.3638123107782194	0.275762762693287	1.0	-0.0
NTSR1	2.36317473900659	0.23247016068766635	1.0	-0.0
FAM72A	2.3626059722646713	2.9797120739035093e-20	6.117348887723904e-16	15.21343674989415
RIT2	2.3620497250022736	0.06327052210440477	1.0	-0.0
LHX5	2.3606682785627435	0.05868289856322594	1.0	-0.0
T	2.36053210743457	0.30415090790597793	1.0	-0.0
GPR143	2.3600135653679004	0.009438934455481569	1.0	-0.0
MAEL	2.358500914786322	0.16075431850614746	1.0	-0.0
CELF4	2.3539654917637947	0.0214207035778526	1.0	-0.0
GPR123	2.353884696914985	0.02298007518464571	1.0	-0.0
LY6G6D	2.3537316542439823	0.14921857474895237	1.0	-0.0
MMP9	2.351659564241002	0.12708969145953242	1.0	-0.0
NDC80	2.3503659819244493	2.53428295894025e-22	5.202882914704334e-18	17.283755947325176
TAGLN3	2.349788981288592	0.03956171951157103	1.0	-0.0
IGSF1	2.348083833330506	0.058016541786859846	1.0	-0.0
C5orf46	2.342948265086419	0.04630878768456848	1.0	-0.0
GABRG1	2.3424984319048967	0.12101002473649651	1.0	-0.0
KIF23	2.341411128481173	3.8975885358849015e-25	8.001749264171703e-21	20.096815061416496
NPSR1	2.3402655069971035	0.09871337664069177	1.0	-0.0
DLX2	2.3379878506373695	0.016332381833765553	1.0	-0.0
TPTE	2.337441396538405	0.022488463229698614	1.0	-0.0
UMODL1	2.3365280085756988	0.028669956884843608	1.0	-0.0
DEPDC1	2.3358973062074657	2.800183449052866e-19	5.748776620905534e-15	14.240424566322345
KIF15	2.335501751755875	3.466717673044182e-21	7.117171382759705e-17	16.147692576158367
MGC4473	2.3352765983503616	0.2933521683466004	1.0	-0.0
XRCC2	2.334766975799468	1.0358913235326453e-19	2.1266848872125205e-15	14.672296855129241
KIF5A	2.331370995928502	0.09501261011086609	1.0	-0.0
MND1	2.3281370810397632	1.3120956777575512e-17	2.693732426436253e-13	12.569645545767271
RDM1	2.3274025431524503	3.2089386335319482e-12	6.58795101464109e-08	7.181249638729691
GPR17	2.3256358238065955	0.27604813443931947	1.0	-0.0
AURKA	2.3255201237156395	2.604319099012168e-26	5.346667110271981e-22	21.271916854738723
CENPE	2.322983899972285	5.815313348002251e-22	1.1938838303448622e-17	16.923037929734868
DOC2A	2.3211590641216757	0.006254813944155583	1.0	-0.0
CDCA8	2.3188890757855294	3.282668918317778e-25	6.739319289306398e-21	20.171383967534062
MRGPRX4	2.3173887731601654	0.6499525406863877	1.0	-0.0
GSG1L	2.314224537984105	0.02459991472492952	1.0	-0.0
OIP5	2.3123243450156634	1.4860678003164474e-19	3.0508971940496664e-15	14.515572426513339
CDKN3	2.311753696440669	4.639696303732887e-22	9.525296511563617e-18	17.02112149635244
SHANK1	2.310513269027978	0.014210577762500932	1.0	-0.0
DMP1	2.3099090446888497	0.5770165731333887	1.0	-0.0
NUSAP1	2.308404837190885	3.2615166991636575e-26	6.695893783382989e-22	21.174191444151077
ASCL2	2.3081986635837204	0.0011959654174071221	1.0	-0.0
RRM2	2.306548874668543	3.678302598755063e-18	7.551555235244145e-14	13.121963596645283
ASF1B	2.303842386845262	1.4128528023347953e-22	2.9005868031933347e-18	17.53751413327041
CASKIN1	2.301758948122412	0.00049106508254567	1.0	-0.0
MKI67	2.3002092317621727	8.703404771615667e-21	1.7868089996126963e-16	15.747921868785664
NBPF4	2.2967797649390147	0.05410568224159848	1.0	-0.0
BLM	2.2967068169716542	8.102047134718307e-19	1.6633502767576682e-14	13.77901628520957
PLUNC	2.2962105587694923	0.42789641183639504	1.0	-0.0
CDK1	2.2938624495144673	1.6657458243818484e-24	3.4197761774559346e-20	19.466002317358118
PRR11	2.293137180512912	7.460217196354226e-13	1.5315825904115226e-08	7.814859578946954
PRL	2.289729612456312	0.527088989139537	1.0	-0.0
CHRNB2	2.2893959009190024	0.0033464494119375995	1.0	-0.0
HTR3A	2.288759280768917	0.20218667982609137	1.0	-0.0
GNAT3	2.288503465468301	0.6662582771100065	1.0	-0.0
CSMD2	2.2828763536599177	3.4274051327731295e-05	0.7036462737583234	0.15264560784862527
AIM2	2.2826344919800174	0.00021124381127978452	1.0	-0.0
PSG8	2.27994417812508	0.2606882791159695	1.0	-0.0
GAGE8	2.2796436018637705	0.2623461745159532	1.0	-0.0
ZAN	2.2794805651711236	0.2027716944171892	1.0	-0.0
ASTN1	2.2756980638936666	0.005263544562212682	1.0	-0.0
C7orf52	2.2738999644157825	0.029688239281054598	1.0	-0.0
HMMR	2.272935928410919	3.868496472994777e-23	7.942023259058277e-19	18.100068845392776
C1orf94	2.2688863367875762	0.006344739903024102	1.0	-0.0
REG1P	2.2685105843718203	0.3479272430215665	1.0	-0.0
ORC1L	2.267769013714763	8.816922862452584e-16	1.8101142636615154e-11	10.74229400937867
SPINK4	2.267575376647045	0.5851790296096531	1.0	-0.0
ELAVL2	2.26702898512272	0.0008773590180100795	1.0	-0.0
ABCB5	2.2663227682921656	0.08903074911891898	1.0	-0.0
ARTN	2.263572920363644	1.1963765336725729e-05	0.2456161023629792	0.6097431646556676
IL24	2.2610735897139143	0.08227764174160208	1.0	-0.0
AACSL	2.256581694983126	0.13319221067589126	1.0	-0.0
C1orf135	2.253825779315984	2.7792076489604893e-19	5.705713303315885e-15	14.243690054255529
DLX1	2.253209674515629	0.00751102593754018	1.0	-0.0
ACAN	2.2501838045364186	0.013205403480007809	1.0	-0.0
RPSAP52	2.248055953211666	0.0052831626160739446	1.0	-0.0
C4orf26	2.2468345904760922	0.3844706083242634	1.0	-0.0
LHX3	2.246029543812975	0.17237209270347598	1.0	-0.0
STRC	2.24490397611007	0.5914378833970358	1.0	-0.0
DUSP5P	2.2438590079373806	3.6855956469781193e-06	0.0756652786324608	1.1211033643255541
CDH4	2.2427396595495797	0.0004017740238223733	1.0	-0.0
UCN	2.2401845707040273	0.4765120004768876	1.0	-0.0
B4GALNT1	2.2386220440215734	0.00315759465720703	1.0	-0.0
MEX3A	2.2380065234082736	7.793060412744057e-10	1.599915302736355e-05	4.795903007673982
XKR7	2.237667398326075	0.15128157815472987	1.0	-0.0
TMEM151B	2.237404667346304	0.02031612919082794	1.0	-0.0
C1orf187	2.2370664645286364	0.005069302989710961	1.0	-0.0
SERPINE2	2.2347195438907974	0.010419318504358567	1.0	-0.0
HOTAIR	2.234615973305111	0.0008814163076442741	1.0	-0.0
C7orf54	2.2315446994666797	0.01857342137585851	1.0	-0.0
MYCN	2.229674983332343	0.0009375016796372115	1.0	-0.0
LOC283761	2.2290660195586187	0.023408028981283392	1.0	-0.0
CACNA1A	2.22587264676869	0.00022170813535832642	1.0	-0.0
HRH3	2.225292357343048	0.05205774662930344	1.0	-0.0
SPRR4	2.2227344045739894	0.27780242046416836	1.0	-0.0
SPINK1	2.219654650816155	0.013174548904097121	1.0	-0.0
SPINK6	2.2186347855434847	0.3279211988932186	1.0	-0.0
POU5F1B	2.2155183096440947	0.08521749431234579	1.0	-0.0
KCNK12	2.2120574865611045	0.046991413780994036	1.0	-0.0
CCNA2	2.2107920656250135	1.2775278735561997e-22	2.6227647244108782e-18	17.581240666128263
GAGE13	2.2106765282702314	0.44251582632150444	1.0	-0.0
CNTNAP5	2.210100343540719	0.08287591854413781	1.0	-0.0
RAD51AP1	2.209333628025001	4.765570301305266e-16	9.783715828579712e-12	11.00949617002247
SORCS3	2.208365559811287	0.00617538840284654	1.0	-0.0
DLX6AS	2.2072102707723724	0.10236271802099693	1.0	-0.0
LCN15	2.206597503919447	0.6625318751662788	1.0	-0.0
DLX6	2.2053870686228643	0.004582890473022751	1.0	-0.0
STK31	2.2053147315722796	0.00043990388253021965	1.0	-0.0
NODAL	2.2045788215595317	0.2216995865258937	1.0	-0.0
FAM54A	2.2033953410421896	2.397982624920222e-22	4.923058328961215e-18	17.307765018625798
GRIA4	2.2023996450579526	0.013502715040101091	1.0	-0.0
B3GAT2	2.200383367699583	0.052725793757940766	1.0	-0.0
PRC1	2.2002752720175014	1.3262658455155987e-26	2.722823780843524e-22	21.56498046497062
RNFT2	2.1992912588916917	3.059167388600338e-14	6.280470648796493e-10	9.20200780968377
HEMGN	2.1985799229521135	0.35811513485918567	1.0	-0.0
KIF1A	2.194032058588972	0.0013774448823542758	1.0	-0.0
NKX2-2	2.1932234755396443	0.005057612680287188	1.0	-0.0
HCN1	2.189395199841107	0.05455662817568633	1.0	-0.0
ASPHD1	2.1870883305828013	2.3366871790142443e-07	0.0047972187785162435	2.3190104749600455
SLC10A4	2.184891151251484	0.11383687228365952	1.0	-0.0
